,filename,dog_sig1,dog_sig2,dog_amp1,dog_amp2,dog_center,dog_image_size,dog_target_std,gabor_sigma,gabor_theta,gabor_Lambda,gabor_psi,gabor_gamma,gabor_center,gabor_image_size,gabor_target_std,dog_model_loss,gabor_model_loss,best_model
37,supRN50_conv1_21_g0_60e_e60_filter_np_arr_37,0.2888405919075012,18.334285736083984,0.4138011038303375,0.010730806738138199,0.9857327938079834,"(21, 21)",1.0,3.0,0.3203738331794739,12.731575965881348,0.009236050769686699,8.42521858215332,1.541810393333435,"(21, 21)",1.0,"tensor(-3.9243, grad_fn=<NegBackward>)","tensor(-4.0113, grad_fn=<NegBackward>)",gab
38,supRN50_conv1_21_g0_60e_e60_filter_np_arr_38,0.9886347055435181,18.45325469970703,0.41707843542099,0.11064425110816956,1.3529409170150757,"(21, 21)",1.0,3.0,-1.2969880104064941,6.647638320922852,0.38592201471328735,1.5950326919555664,1.8698270320892334,"(21, 21)",1.0,"tensor(-4.0121, grad_fn=<NegBackward>)","tensor(-5.2584, grad_fn=<NegBackward>)",gab
39,supRN50_conv1_21_g0_60e_e60_filter_np_arr_39,1.8282451629638672,18.66237449645996,0.235466867685318,0.23260311782360077,0.49683475494384766,"(21, 21)",1.0,3.0,1.519838571548462,11.62451171875,0.35491225123405457,1.39778733253479,1.6778221130371094,"(21, 21)",1.0,"tensor(-3.9581, grad_fn=<NegBackward>)","tensor(-3.9777, grad_fn=<NegBackward>)",gab
40,supRN50_conv1_21_g0_60e_e60_filter_np_arr_40,1.2008854150772095,17.64573860168457,-0.2514989674091339,-0.14428967237472534,-0.5252494215965271,"(21, 21)",1.0,3.0659701824188232,0.6376991271972656,8.653328895568848,-0.7870456576347351,2.0088236331939697,1.676404356956482,"(21, 21)",1.0,"tensor(-3.0128, grad_fn=<NegBackward>)","tensor(-5.1286, grad_fn=<NegBackward>)",gab
41,supRN50_conv1_21_g0_60e_e60_filter_np_arr_41,2.81954288482666,18.97654914855957,0.3643189072608948,0.18589846789836884,1.7376673221588135,"(21, 21)",1.0,3.0117108821868896,-1.3119748830795288,16.556421279907227,0.09174758195877075,1.2215274572372437,2.2423505783081055,"(21, 21)",1.0,"tensor(-5.2842, grad_fn=<NegBackward>)","tensor(-5.0790, grad_fn=<NegBackward>)",dog
42,supRN50_conv1_21_g0_60e_e60_filter_np_arr_42,2.9703660011291504,17.98045539855957,-0.26404279470443726,0.19746573269367218,1.8459439277648926,"(21, 21)",1.0,3.3089053630828857,0.20422802865505219,17.582761764526367,2.7560973167419434,0.9075974822044373,3.3875975608825684,"(21, 21)",1.0,"tensor(-4.5450, grad_fn=<NegBackward>)","tensor(-4.4431, grad_fn=<NegBackward>)",dog
43,supRN50_conv1_21_g0_60e_e60_filter_np_arr_43,3.436051607131958,18.642534255981445,0.08594590425491333,0.3137243092060089,1.7983853816986084,"(21, 21)",1.0,10.5,0.7825019359588623,15.03692626953125,-1.1935077905654907,3.82132887840271,-0.7517216801643372,"(21, 21)",1.0,"tensor(-4.0347, grad_fn=<NegBackward>)","tensor(-3.9089, grad_fn=<NegBackward>)",dog
44,supRN50_conv1_21_g0_60e_e60_filter_np_arr_44,3.045956611633301,18.624895095825195,0.07505033910274506,0.3370320200920105,-1.4419889450073242,"(21, 21)",1.0,3.7727293968200684,0.34343621134757996,15.922745704650879,2.7460625171661377,1.6673283576965332,5.1998701095581055,"(21, 21)",1.0,"tensor(-2.7724, grad_fn=<NegBackward>)","tensor(-3.6045, grad_fn=<NegBackward>)",gab
45,supRN50_conv1_21_g0_60e_e60_filter_np_arr_45,0.4529171884059906,18.623441696166992,-0.22379299998283386,-0.011976391077041626,0.22353696823120117,"(21, 21)",1.0,3.0,-1.190323829650879,3.46608567237854,1.641235113143921,2.2847959995269775,1.8750643730163574,"(21, 21)",1.0,"tensor(-3.1747, grad_fn=<NegBackward>)","tensor(-4.8555, grad_fn=<NegBackward>)",gab
46,supRN50_conv1_21_g0_60e_e60_filter_np_arr_46,2.4087421894073486,18.340341567993164,0.4088527262210846,0.13846051692962646,1.2075294256210327,"(21, 21)",1.0,3.381155490875244,-0.6629816889762878,15.480400085449219,0.11464355140924454,1.4302175045013428,1.5297129154205322,"(21, 21)",1.0,"tensor(-4.8035, grad_fn=<NegBackward>)","tensor(-4.7292, grad_fn=<NegBackward>)",dog
